mu_g,b,Γ_sch/Γ0,Ecrit_poly/Ecrit0,Γ_inst_avg,Γ_total/Γ0
0.4789473684210527,18.94736842105263,1.29369989788812e+17,1.7975920781336261e-09,0.047619047619047616,1.29369989788812e+17
0.4789473684210527,20.0,1.2392779400635734e+17,1.7975920781336261e-09,0.047619047619047616,1.2392779400635734e+17
0.5310526315789474,0.0,3.487973505257208e+17,1.4677503387872853e-09,0.047619047619047616,3.487973505257208e+17
0.5310526315789474,1.0526315789473684,3.2518744367806406e+17,1.4677503387872853e-09,0.047619047619047616,3.2518744367806406e+17
0.5310526315789474,2.1052631578947367,3.038960661357586e+17,1.4677503387872853e-09,0.047619047619047616,3.038960661357586e+17
0.5310526315789474,3.1578947368421053,2.8462928719423725e+17,1.4677503387872853e-09,0.047619047619047616,2.8462928719423725e+17
0.5310526315789474,4.2105263157894735,2.671383204072119e+17,1.4677503387872853e-09,0.047619047619047616,2.671383204072119e+17
0.5310526315789474,5.263157894736842,2.5121145180120605e+17,1.4677503387872853e-09,0.047619047619047616,2.5121145180120605e+17
0.5310526315789474,6.315789473684211,2.3666760302491808e+17,1.4677503387872853e-09,0.047619047619047616,2.3666760302491808e+17
0.5310526315789474,7.368421052631579,2.2335116163778624e+17,1.4677503387872853e-09,0.047619047619047616,2.2335116163778624e+17
0.5310526315789474,8.421052631578947,2.1112780127254032e+17,1.4677503387872853e-09,0.047619047619047616,2.1112780127254032e+17
0.5310526315789474,9.473684210526315,1.998810808380714e+17,1.4677503387872853e-09,0.047619047619047616,1.998810808380714e+17
0.5310526315789474,10.526315789473683,1.8950966113483706e+17,1.4677503387872853e-09,0.047619047619047616,1.8950966113483706e+17
0.5310526315789474,11.578947368421051,1.7992501402405616e+17,1.4677503387872853e-09,0.047619047619047616,1.7992501402405616e+17
0.5310526315789474,12.631578947368421,1.7104952699650582e+17,1.4677503387872853e-09,0.047619047619047616,1.7104952699650582e+17
0.5310526315789474,13.68421052631579,1.6281492702563357e+17,1.4677503387872853e-09,0.047619047619047616,1.6281492702563357e+17
0.5310526315789474,14.736842105263158,1.551609636855397e+17,1.4677503387872853e-09,0.047619047619047616,1.551609636855397e+17
0.5310526315789474,15.789473684210526,1.4803430391527594e+17,1.4677503387872853e-09,0.047619047619047616,1.4803430391527594e+17
0.5310526315789474,16.842105263157894,1.4138760042891683e+17,1.4677503387872853e-09,0.047619047619047616,1.4138760042891683e+17
0.5310526315789474,17.894736842105264,1.3517870327783098e+17,1.4677503387872853e-09,0.047619047619047616,1.3517870327783098e+17
0.5310526315789474,18.94736842105263,1.2936998996623149e+17,1.4677503387872853e-09,0.047619047619047616,1.2936998996623149e+17
0.5310526315789474,20.0,1.2392779417631334e+17,1.4677503387872853e-09,0.047619047619047616,1.2392779417631334e+17
0.5831578947368421,0.0,3.4879735342917824e+17,-5.343235119595161e-10,0.047619047619047616,3.4879735342917824e+17
0.5831578947368421,1.0526315789473684,3.2518744638498797e+17,-5.343235119595161e-10,0.047619047619047616,3.2518744638498797e+17
0.5831578947368421,2.1052631578947367,3.038960686654489e+17,-5.343235119595161e-10,0.047619047619047616,3.038960686654489e+17
0.5831578947368421,3.1578947368421053,2.8462928956354714e+17,-5.343235119595161e-10,0.047619047619047616,2.8462928956354714e+17
0.5831578947368421,4.2105263157894735,2.6713832263092355e+17,-5.343235119595161e-10,0.047619047619047616,2.6713832263092355e+17
0.5831578947368421,5.263157894736842,2.5121145389233936e+17,-5.343235119595161e-10,0.047619047619047616,2.5121145389233936e+17
0.5831578947368421,6.315789473684211,2.3666760499498554e+17,-5.343235119595161e-10,0.047619047619047616,2.3666760499498554e+17
0.5831578947368421,7.368421052631579,2.2335116349700502e+17,-5.343235119595161e-10,0.047619047619047616,2.2335116349700502e+17
0.5831578947368421,8.421052631578947,2.1112780303000944e+17,-5.343235119595161e-10,0.047619047619047616,2.1112780303000944e+17
0.5831578947368421,9.473684210526315,1.9988108250192064e+17,-5.343235119595161e-10,0.047619047619047616,1.9988108250192064e+17
0.5831578947368421,10.526315789473683,1.8950966271235258e+17,-5.343235119595161e-10,0.047619047619047616,1.8950966271235258e+17
0.5831578947368421,11.578947368421051,1.799250155217872e+17,-5.343235119595161e-10,0.047619047619047616,1.799250155217872e+17
0.5831578947368421,12.631578947368421,1.7104952842035555e+17,-5.343235119595161e-10,0.047619047619047616,1.7104952842035555e+17
0.5831578947368421,13.68421052631579,1.6281492838093686e+17,-5.343235119595161e-10,0.047619047619047616,1.6281492838093686e+17
0.5831578947368421,14.736842105263158,1.5516096497712995e+17,-5.343235119595161e-10,0.047619047619047616,1.5516096497712995e+17
0.5831578947368421,15.789473684210526,1.4803430514754246e+17,-5.343235119595161e-10,0.047619047619047616,1.4803430514754246e+17
0.5831578947368421,16.842105263157894,1.413876016058549e+17,-5.343235119595161e-10,0.047619047619047616,1.413876016058549e+17
0.5831578947368421,17.894736842105264,1.3517870440308494e+17,-5.343235119595161e-10,0.047619047619047616,1.3517870440308494e+17
0.5831578947368421,18.94736842105263,1.2936999104313259e+17,-5.343235119595161e-10,0.047619047619047616,1.2936999104313259e+17
0.5831578947368421,20.0,1.2392779520791256e+17,-5.343235119595161e-10,0.047619047619047616,1.2392779520791256e+17
0.6352631578947369,0.0,3.487973549350256e+17,-1.5726778966734331e-09,0.047619047619047616,3.487973549350256e+17
0.6352631578947369,1.0526315789473684,3.2518744778890534e+17,-1.5726778966734331e-09,0.047619047619047616,3.2518744778890534e+17
0.6352631578947369,2.1052631578947367,3.0389606997744595e+17,-1.5726778966734331e-09,0.047619047619047616,3.0389606997744595e+17
0.6352631578947369,3.1578947368421053,2.8462929079236454e+17,-1.5726778966734331e-09,0.047619047619047616,2.8462929079236454e+17
0.6352631578947369,4.2105263157894735,2.67138323784228e+17,-1.5726778966734331e-09,0.047619047619047616,2.67138323784228e+17
0.6352631578947369,5.263157894736842,2.5121145497688342e+17,-1.5726778966734331e-09,0.047619047619047616,2.5121145497688342e+17
0.6352631578947369,6.315789473684211,2.3666760601674006e+17,-1.5726778966734331e-09,0.047619047619047616,2.3666760601674006e+17
0.6352631578947369,7.368421052631579,2.2335116446126912e+17,-1.5726778966734331e-09,0.047619047619047616,2.2335116446126912e+17
0.6352631578947369,8.421052631578947,2.1112780394150214e+17,-1.5726778966734331e-09,0.047619047619047616,2.1112780394150214e+17
0.6352631578947369,9.473684210526315,1.9988108336485837e+17,-1.5726778966734331e-09,0.047619047619047616,1.9988108336485837e+17
0.6352631578947369,10.526315789473683,1.8950966353051424e+17,-1.5726778966734331e-09,0.047619047619047616,1.8950966353051424e+17
0.6352631578947369,11.578947368421051,1.7992501629856947e+17,-1.5726778966734331e-09,0.047619047619047616,1.7992501629856947e+17
0.6352631578947369,12.631578947368421,1.710495291588201e+17,-1.5726778966734331e-09,0.047619047619047616,1.710495291588201e+17
0.6352631578947369,13.68421052631579,1.6281492908385053e+17,-1.5726778966734331e-09,0.047619047619047616,1.6281492908385053e+17
0.6352631578947369,14.736842105263158,1.5516096564699952e+17,-1.5726778966734331e-09,0.047619047619047616,1.5516096564699952e+17
0.6352631578947369,15.789473684210526,1.480343057866444e+17,-1.5726778966734331e-09,0.047619047619047616,1.480343057866444e+17
0.6352631578947369,16.842105263157894,1.4138760221626131e+17,-1.5726778966734331e-09,0.047619047619047616,1.4138760221626131e+17
0.6352631578947369,17.894736842105264,1.3517870498668598e+17,-1.5726778966734331e-09,0.047619047619047616,1.3517870498668598e+17
0.6352631578947369,18.94736842105263,1.2936999160165592e+17,-1.5726778966734331e-09,0.047619047619047616,1.2936999160165592e+17
0.6352631578947369,20.0,1.2392779574294053e+17,-1.5726778966734331e-09,0.047619047619047616,1.2392779574294053e+17
0.6873684210526316,0.0,3.4879735348248685e+17,-5.710823737704972e-10,0.047619047619047616,3.4879735348248685e+17
0.6873684210526316,1.0526315789473684,3.251874464346882e+17,-5.710823737704972e-10,0.047619047619047616,3.251874464346882e+17
0.6873684210526316,2.1052631578947367,3.0389606871189504e+17,-5.710823737704972e-10,0.047619047619047616,3.0389606871189504e+17
0.6873684210526316,3.1578947368421053,2.846292896070486e+17,-5.710823737704972e-10,0.047619047619047616,2.846292896070486e+17
0.6873684210526316,4.2105263157894735,2.6713832267175178e+17,-5.710823737704972e-10,0.047619047619047616,2.6713832267175178e+17
0.6873684210526316,5.263157894736842,2.5121145393073338e+17,-5.710823737704972e-10,0.047619047619047616,2.5121145393073338e+17
0.6873684210526316,6.315789473684211,2.3666760503115674e+17,-5.710823737704972e-10,0.047619047619047616,2.3666760503115674e+17
0.6873684210526316,7.368421052631579,2.2335116353114102e+17,-5.710823737704972e-10,0.047619047619047616,2.2335116353114102e+17
0.6873684210526316,8.421052631578947,2.1112780306227728e+17,-5.710823737704972e-10,0.047619047619047616,2.1112780306227728e+17
0.6873684210526316,9.473684210526315,1.9988108253246957e+17,-5.710823737704972e-10,0.047619047619047616,1.9988108253246957e+17
0.6873684210526316,10.526315789473683,1.8950966274131638e+17,-5.710823737704972e-10,0.047619047619047616,1.8950966274131638e+17
0.6873684210526316,11.578947368421051,1.799250155492861e+17,-5.710823737704972e-10,0.047619047619047616,1.799250155492861e+17
0.6873684210526316,12.631578947368421,1.7104952844649802e+17,-5.710823737704972e-10,0.047619047619047616,1.7104952844649802e+17
0.6873684210526316,13.68421052631579,1.6281492840582077e+17,-5.710823737704972e-10,0.047619047619047616,1.6281492840582077e+17
0.6873684210526316,14.736842105263158,1.5516096500084406e+17,-5.710823737704972e-10,0.047619047619047616,1.5516096500084406e+17
0.6873684210526316,15.789473684210526,1.4803430517016736e+17,-5.710823737704972e-10,0.047619047619047616,1.4803430517016736e+17
0.6873684210526316,16.842105263157894,1.4138760162746395e+17,-5.710823737704972e-10,0.047619047619047616,1.4138760162746395e+17
0.6873684210526316,17.894736842105264,1.3517870442374506e+17,-5.710823737704972e-10,0.047619047619047616,1.3517870442374506e+17
0.6873684210526316,18.94736842105263,1.2936999106290493e+17,-5.710823737704972e-10,0.047619047619047616,1.2936999106290493e+17
0.6873684210526316,20.0,1.2392779522685312e+17,-5.710823737704972e-10,0.047619047619047616,1.2392779522685312e+17
0.7394736842105263,0.0,3.4879735123754854e+17,9.769108414609355e-10,0.047619047619047616,3.4879735123754854e+17
0.7394736842105263,1.0526315789473684,3.251874443417085e+17,9.769108414609355e-10,0.047619047619047616,3.251874443417085e+17
0.7394736842105263,2.1052631578947367,3.038960667559514e+17,9.769108414609355e-10,0.047619047619047616,3.038960667559514e+17
0.7394736842105263,3.1578947368421053,2.8462928777511037e+17,9.769108414609355e-10,0.047619047619047616,2.8462928777511037e+17
0.7394736842105263,4.2105263157894735,2.6713832095238934e+17,9.769108414609355e-10,0.047619047619047616,2.6713832095238934e+17
0.7394736842105263,5.263157894736842,2.5121145231387987e+17,9.769108414609355e-10,0.047619047619047616,2.5121145231387987e+17
0.7394736842105263,6.315789473684211,2.3666760350791072e+17,9.769108414609355e-10,0.047619047619047616,2.3666760350791072e+17
0.7394736842105263,7.368421052631579,2.2335116209360262e+17,9.769108414609355e-10,0.047619047619047616,2.2335116209360262e+17
0.7394736842105263,8.421052631578947,2.1112780170341117e+17,9.769108414609355e-10,0.047619047619047616,2.1112780170341117e+17
0.7394736842105263,9.473684210526315,1.998810812459899e+17,9.769108414609355e-10,0.047619047619047616,1.998810812459899e+17
0.7394736842105263,10.526315789473683,1.895096615215895e+17,9.769108414609355e-10,0.047619047619047616,1.895096615215895e+17
0.7394736842105263,11.578947368421051,1.799250143912482e+17,9.769108414609355e-10,0.047619047619047616,1.799250143912482e+17
0.7394736842105263,12.631578947368421,1.710495273455847e+17,9.769108414609355e-10,0.047619047619047616,1.710495273455847e+17
0.7394736842105263,13.68421052631579,1.628149273579072e+17,9.769108414609355e-10,0.047619047619047616,1.628149273579072e+17
0.7394736842105263,14.736842105263158,1.5516096400219312e+17,9.769108414609355e-10,0.047619047619047616,1.5516096400219312e+17
0.7394736842105263,15.789473684210526,1.480343042173852e+17,9.769108414609355e-10,0.047619047619047616,1.480343042173852e+17
0.7394736842105263,16.842105263157894,1.4138760071746149e+17,9.769108414609355e-10,0.047619047619047616,1.4138760071746149e+17
0.7394736842105263,17.894736842105264,1.3517870355370446e+17,9.769108414609355e-10,0.047619047619047616,1.3517870355370446e+17
0.7394736842105263,18.94736842105263,1.2936999023025051e+17,9.769108414609355e-10,0.047619047619047616,1.2936999023025051e+17
0.7394736842105263,20.0,1.239277944292259e+17,9.769108414609355e-10,0.047619047619047616,1.239277944292259e+17
0.791578947368421,0.0,3.4879735100233274e+17,1.1391034758650946e-09,0.047619047619047616,3.4879735100233274e+17
0.791578947368421,1.0526315789473684,3.2518744412241434e+17,1.1391034758650946e-09,0.047619047619047616,3.2518744412241434e+17
0.791578947368421,2.1052631578947367,3.0389606655101536e+17,1.1391034758650946e-09,0.047619047619047616,3.0389606655101536e+17
0.791578947368421,3.1578947368421053,2.846292875831671e+17,1.1391034758650946e-09,0.047619047619047616,2.846292875831671e+17
0.791578947368421,4.2105263157894735,2.671383207722413e+17,1.1391034758650946e-09,0.047619047619047616,2.671383207722413e+17
0.791578947368421,5.263157894736842,2.5121145214447232e+17,1.1391034758650946e-09,0.047619047619047616,2.5121145214447232e+17
0.791578947368421,6.315789473684211,2.3666760334831098e+17,1.1391034758650946e-09,0.047619047619047616,2.3666760334831098e+17
0.791578947368421,7.368421052631579,2.23351161942983e+17,1.1391034758650946e-09,0.047619047619047616,2.23351161942983e+17
0.791578947368421,8.421052631578947,2.1112780156103453e+17,1.1391034758650946e-09,0.047619047619047616,2.1112780156103453e+17
0.791578947368421,9.473684210526315,1.998810811111976e+17,1.1391034758650946e-09,0.047619047619047616,1.998810811111976e+17
0.791578947368421,10.526315789473683,1.895096613937913e+17,1.1391034758650946e-09,0.047619047619047616,1.895096613937913e+17
0.791578947368421,11.578947368421051,1.7992501426991354e+17,1.1391034758650946e-09,0.047619047619047616,1.7992501426991354e+17
0.791578947368421,12.631578947368421,1.7104952723023533e+17,1.1391034758650946e-09,0.047619047619047616,1.7104952723023533e+17
0.791578947368421,13.68421052631579,1.6281492724811094e+17,1.1391034758650946e-09,0.047619047619047616,1.6281492724811094e+17
0.791578947368421,14.736842105263158,1.5516096389755843e+17,1.1391034758650946e-09,0.047619047619047616,1.5516096389755843e+17
0.791578947368421,15.789473684210526,1.4803430411755645e+17,1.1391034758650946e-09,0.047619047619047616,1.4803430411755645e+17
0.791578947368421,16.842105263157894,1.41387600622115e+17,1.1391034758650946e-09,0.047619047619047616,1.41387600622115e+17
0.791578947368421,17.894736842105264,1.3517870346254502e+17,1.1391034758650946e-09,0.047619047619047616,1.3517870346254502e+17
0.791578947368421,18.94736842105263,1.2936999014300827e+17,1.1391034758650946e-09,0.047619047619047616,1.2936999014300827e+17
0.791578947368421,20.0,1.2392779434565366e+17,1.1391034758650946e-09,0.047619047619047616,1.2392779434565366e+17
0.8436842105263158,0.0,3.487973528036459e+17,-1.029887912635536e-10,0.047619047619047616,3.487973528036459e+17
0.8436842105263158,1.0526315789473684,3.2518744580179757e+17,-1.029887912635536e-10,0.047619047619047616,3.2518744580179757e+17
0.8436842105263158,2.1052631578947367,3.0389606812044243e+17,-1.029887912635536e-10,0.047619047619047616,3.0389606812044243e+17
0.8436842105263158,3.1578947368421053,2.8462928905309363e+17,-1.029887912635536e-10,0.047619047619047616,2.8462928905309363e+17
0.8436842105263158,4.2105263157894735,2.671383221518383e+17,-1.029887912635536e-10,0.047619047619047616,2.671383221518383e+17
0.8436842105263158,5.263157894736842,2.512114534418173e+17,-1.029887912635536e-10,0.047619047619047616,2.512114534418173e+17
0.8436842105263158,6.315789473684211,2.366676045705464e+17,-1.029887912635536e-10,0.047619047619047616,2.366676045705464e+17
0.8436842105263158,7.368421052631579,2.2335116309644758e+17,-1.029887912635536e-10,0.047619047619047616,2.2335116309644758e+17
0.8436842105263158,8.421052631578947,2.1112780265137334e+17,-1.029887912635536e-10,0.047619047619047616,2.1112780265137334e+17
0.8436842105263158,9.473684210526315,1.9988108214345437e+17,-1.029887912635536e-10,0.047619047619047616,1.9988108214345437e+17
0.8436842105263158,10.526315789473683,1.895096623724864e+17,-1.029887912635536e-10,0.047619047619047616,1.895096623724864e+17
0.8436842105263158,11.578947368421051,1.7992501519911008e+17,-1.029887912635536e-10,0.047619047619047616,1.7992501519911008e+17
0.8436842105263158,12.631578947368421,1.7104952811359574e+17,-1.029887912635536e-10,0.047619047619047616,1.7104952811359574e+17
0.8436842105263158,13.68421052631579,1.6281492808894496e+17,-1.029887912635536e-10,0.047619047619047616,1.6281492808894496e+17
0.8436842105263158,14.736842105263158,1.5516096469886464e+17,-1.029887912635536e-10,0.047619047619047616,1.5516096469886464e+17
0.8436842105263158,15.789473684210526,1.4803430488205808e+17,-1.029887912635536e-10,0.047619047619047616,1.4803430488205808e+17
0.8436842105263158,16.842105263157894,1.413876013522907e+17,-1.029887912635536e-10,0.047619047619047616,1.413876013522907e+17
0.8436842105263158,17.894736842105264,1.3517870416065578e+17,-1.029887912635536e-10,0.047619047619047616,1.3517870416065578e+17
0.8436842105263158,18.94736842105263,1.2936999081112077e+17,-1.029887912635536e-10,0.047619047619047616,1.2936999081112077e+17
0.8436842105263158,20.0,1.2392779498566074e+17,-1.029887912635536e-10,0.047619047619047616,1.2392779498566074e+17
0.8957894736842106,0.0,3.487973542132105e+17,-1.0749515436395518e-09,0.047619047619047616,3.487973542132105e+17
0.8957894736842106,1.0526315789473684,3.251874471159495e+17,-1.0749515436395518e-09,0.047619047619047616,3.251874471159495e+17
0.8957894736842106,2.1052631578947367,3.038960693485513e+17,-1.0749515436395518e-09,0.047619047619047616,3.038960693485513e+17
0.8957894736842106,3.1578947368421053,2.846292902033414e+17,-1.0749515436395518e-09,0.047619047619047616,2.846292902033414e+17
0.8957894736842106,4.2105263157894735,2.6713832323140134e+17,-1.0749515436395518e-09,0.047619047619047616,2.6713832323140134e+17
0.8957894736842106,5.263157894736842,2.5121145445701645e+17,-1.0749515436395518e-09,0.047619047619047616,2.5121145445701645e+17
0.8957894736842106,6.315789473684211,2.3666760552697072e+17,-1.0749515436395518e-09,0.047619047619047616,2.3666760552697072e+17
0.8957894736842106,7.368421052631579,2.2335116399905734e+17,-1.0749515436395518e-09,0.047619047619047616,2.2335116399905734e+17
0.8957894736842106,8.421052631578947,2.111278035045859e+17,-1.0749515436395518e-09,0.047619047619047616,2.111278035045859e+17
0.8957894736842106,9.473684210526315,1.998810829512165e+17,-1.0749515436395518e-09,0.047619047619047616,1.998810829512165e+17
0.8957894736842106,10.526315789473683,1.8950966313833542e+17,-1.0749515436395518e-09,0.047619047619047616,1.8950966313833542e+17
0.8957894736842106,11.578947368421051,1.799250159262255e+17,-1.0749515436395518e-09,0.047619047619047616,1.799250159262255e+17
0.8957894736842106,12.631578947368421,1.7104952880484342e+17,-1.0749515436395518e-09,0.047619047619047616,1.7104952880484342e+17
0.8957894736842106,13.68421052631579,1.6281492874691485e+17,-1.0749515436395518e-09,0.047619047619047616,1.6281492874691485e+17
0.8957894736842106,14.736842105263158,1.5516096532590323e+17,-1.0749515436395518e-09,0.047619047619047616,1.5516096532590323e+17
0.8957894736842106,15.789473684210526,1.4803430548029632e+17,-1.0749515436395518e-09,0.047619047619047616,1.4803430548029632e+17
0.8957894736842106,16.842105263157894,1.413876019236682e+17,-1.0749515436395518e-09,0.047619047619047616,1.413876019236682e+17
0.8957894736842106,17.894736842105264,1.351787047069418e+17,-1.0749515436395518e-09,0.047619047619047616,1.351787047069418e+17
0.8957894736842106,18.94736842105263,1.2936999133393253e+17,-1.0749515436395518e-09,0.047619047619047616,1.2936999133393253e+17
0.8957894736842106,20.0,1.2392779548647942e+17,-1.0749515436395518e-09,0.047619047619047616,1.2392779548647942e+17
0.9478947368421053,0.0,3.487973535596811e+17,-6.243115470461413e-10,0.047619047619047616,3.487973535596811e+17
0.9478947368421053,1.0526315789473684,3.2518744650665715e+17,-6.243115470461413e-10,0.047619047619047616,3.2518744650665715e+17
0.9478947368421053,2.1052631578947367,3.038960687791519e+17,-6.243115470461413e-10,0.047619047619047616,3.038960687791519e+17
0.9478947368421053,3.1578947368421053,2.8462928967004144e+17,-6.243115470461413e-10,0.047619047619047616,2.8462928967004144e+17
0.9478947368421053,4.2105263157894735,2.671383227308736e+17,-6.243115470461413e-10,0.047619047619047616,2.671383227308736e+17
0.9478947368421053,5.263157894736842,2.5121145398633034e+17,-6.243115470461413e-10,0.047619047619047616,2.5121145398633034e+17
0.9478947368421053,6.315789473684211,2.366676050835349e+17,-6.243115470461413e-10,0.047619047619047616,2.366676050835349e+17
0.9478947368421053,7.368421052631579,2.2335116358057206e+17,-6.243115470461413e-10,0.047619047619047616,2.2335116358057206e+17
0.9478947368421053,8.421052631578947,2.111278031090031e+17,-6.243115470461413e-10,0.047619047619047616,2.111278031090031e+17
0.9478947368421053,9.473684210526315,1.9988108257670634e+17,-6.243115470461413e-10,0.047619047619047616,1.9988108257670634e+17
0.9478947368421053,10.526315789473683,1.895096627832578e+17,-6.243115470461413e-10,0.047619047619047616,1.895096627832578e+17
0.9478947368421053,11.578947368421051,1.799250155891063e+17,-6.243115470461413e-10,0.047619047619047616,1.799250155891063e+17
0.9478947368421053,12.631578947368421,1.710495284843539e+17,-6.243115470461413e-10,0.047619047619047616,1.710495284843539e+17
0.9478947368421053,13.68421052631579,1.6281492844185424e+17,-6.243115470461413e-10,0.047619047619047616,1.6281492844185424e+17
0.9478947368421053,14.736842105263158,1.5516096503518358e+17,-6.243115470461413e-10,0.047619047619047616,1.5516096503518358e+17
0.9478947368421053,15.789473684210526,1.4803430520292963e+17,-6.243115470461413e-10,0.047619047619047616,1.4803430520292963e+17
0.9478947368421053,16.842105263157894,1.413876016587552e+17,-6.243115470461413e-10,0.047619047619047616,1.413876016587552e+17
0.9478947368421053,17.894736842105264,1.3517870445366219e+17,-6.243115470461413e-10,0.047619047619047616,1.3517870445366219e+17
0.9478947368421053,18.94736842105263,1.293699910915365e+17,-6.243115470461413e-10,0.047619047619047616,1.293699910915365e+17
0.9478947368421053,20.0,1.2392779525428026e+17,-6.243115470461413e-10,0.047619047619047616,1.2392779525428026e+17
1.0,0.0,3.487973518626932e+17,5.458434494486995e-10,0.047619047619047616,3.487973518626932e+17
1.0,1.0526315789473684,3.251874449245375e+17,5.458434494486995e-10,0.047619047619047616,3.251874449245375e+17
1.0,2.1052631578947367,3.0389606730062016e+17,5.458434494486995e-10,0.047619047619047616,3.0389606730062016e+17
1.0,3.1578947368421053,2.8462928828524752e+17,5.458434494486995e-10,0.047619047619047616,2.8462928828524752e+17
1.0,4.2105263157894735,2.6713832143117766e+17,5.458434494486995e-10,0.047619047619047616,2.6713832143117766e+17
1.0,5.263157894736842,2.512114527641227e+17,5.458434494486995e-10,0.047619047619047616,2.512114527641227e+17
1.0,6.315789473684211,2.366676039320868e+17,5.458434494486995e-10,0.047619047619047616,2.366676039320868e+17
1.0,7.368421052631579,2.233511624939118e+17,5.458434494486995e-10,0.047619047619047616,2.233511624939118e+17
1.0,8.421052631578947,2.111278020818126e+17,5.458434494486995e-10,0.047619047619047616,2.111278020818126e+17
1.0,9.473684210526315,1.99881081604234e+17,5.458434494486995e-10,0.047619047619047616,1.99881081604234e+17
1.0,10.526315789473683,1.8950966186124506e+17,5.458434494486995e-10,0.047619047619047616,1.8950966186124506e+17
1.0,11.578947368421051,1.799250147137253e+17,5.458434494486995e-10,0.047619047619047616,1.799250147137253e+17
1.0,12.631578947368421,1.710495276521544e+17,5.458434494486995e-10,0.047619047619047616,1.710495276521544e+17
1.0,13.68421052631579,1.6281492764971818e+17,5.458434494486995e-10,0.047619047619047616,1.6281492764971818e+17
1.0,14.736842105263158,1.5516096428028598e+17,5.458434494486995e-10,0.047619047619047616,1.5516096428028598e+17
1.0,15.789473684210526,1.4803430448270506e+17,5.458434494486995e-10,0.047619047619047616,1.4803430448270506e+17
1.0,16.842105263157894,1.4138760097086853e+17,5.458434494486995e-10,0.047619047619047616,1.4138760097086853e+17
1.0,17.894736842105264,1.351787037959834e+17,5.458434494486995e-10,0.047619047619047616,1.351787037959834e+17
1.0,18.94736842105263,1.2936999046211858e+17,5.458434494486995e-10,0.047619047619047616,1.2936999046211858e+17
1.0,20.0,1.2392779465133998e+17,5.458434494486995e-10,0.047619047619047616,1.2392779465133998e+17
